customer_id,First_Name,Last_Name,gender,DOB,AGE,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,tenure,Owns_Car,Address,Postcode,State,Country,property_valuation
1852,Darby,Shailer,Female,1/21/1978,44,22,Manufacturing,Affluent Customer,N,18,No,14 Westport Pass,3029,Victoria,Australia,6
1853,Agathe,Dimmick,Female,6/20/1987,35,67,n/a,Mass Customer,N,17,Yes,867 Grim Terrace,3754,Victoria,Australia,6
1854,Mandie,Jeger,Female,9/12/1978,44,11,n/a,High Net Worth,N,17,Yes,48023 International Way,3630,Victoria,Australia,1
1855,Foss,Yanele,Male,7/8/1971,51,2,Entertainment,Mass Customer,N,18,Yes,0 Prairie Rose Place,3802,Victoria,Australia,7
1856,Toni,Harbidge,Female,7/20/1969,53,57,Retail,Mass Customer,N,4,No,56145 Porter Lane,2010,New South Wales,Australia,10
1857,Purcell,Chinnery,Male,9/20/1968,54,57,Manufacturing,Affluent Customer,N,5,Yes,509 Ridgeway Junction,3166,Victoria,Australia,10
1858,Gabriella,,Female,4/26/1957,65,30,Manufacturing,High Net Worth,N,11,Yes,41 Eagan Junction,2570,New South Wales,Australia,8
1859,Melamie,Hardman,Female,4/8/1990,32,81,IT,High Net Worth,N,12,Yes,5290 Lunder Park,2287,New South Wales,Australia,7
1860,Holly-anne,Hamman,Female,12/28/1976,46,4,Manufacturing,Mass Customer,N,17,Yes,52425 Prairie Rose Road,4500,Queensland,Australia,6
1861,Charlena,Muzzi,Female,7/18/1967,55,26,Manufacturing,Mass Customer,N,8,Yes,7939 Toban Crossing,2770,New South Wales,Australia,7
1862,Daron,Umpleby,Female,6/29/1980,42,24,Health,High Net Worth,N,4,Yes,0672 Lyons Pass,2153,New South Wales,Australia,10
1863,Adelbert,Doelle,Male,5/11/1978,44,10,Telecommunications,High Net Worth,N,20,No,904 Mandrake Parkway,2820,New South Wales,Australia,1
1864,Anet,Pellitt,Female,7/3/1960,62,45,Retail,Mass Customer,N,18,No,3007 Summer Ridge Street,4511,Queensland,Australia,7
1865,Isabelita,Kitchener,Female,12/24/1997,25,35,n/a,Mass Customer,N,3,No,47 Veith Junction,3196,Victoria,Australia,9
1866,Huberto,Bazylets,Male,10/7/1992,30,27,Manufacturing,Mass Customer,N,2,No,007 Canary Circle,2047,New South Wales,Australia,12
1867,Tonya,Ritmeier,Female,4/16/1986,36,96,n/a,Affluent Customer,N,3,No,1 Saint Paul Terrace,2161,New South Wales,Australia,6
1868,Aloisia,Ivel,Female,6/22/1988,34,11,Retail,Mass Customer,N,10,No,87705 Hovde Center,4870,Queensland,Australia,5
1869,Neda,Longfellow,Female,10/19/1977,45,73,Financial Services,High Net Worth,N,9,Yes,765 6th Plaza,4226,Queensland,Australia,7
1870,Alikee,Sjollema,Female,1/16/1973,49,24,n/a,Affluent Customer,N,9,No,248 Bartillon Plaza,4059,Queensland,Australia,9
1871,Shayna,McQuin,Female,1/23/1994,28,52,Financial Services,High Net Worth,N,8,Yes,66811 Lerdahl Way,4160,Queensland,Australia,4
1872,Leif,Feeney,Male,5/28/1973,49,75,Manufacturing,Mass Customer,N,14,Yes,5809 Coolidge Avenue,2747,New South Wales,Australia,6
1873,Raul,Cabrer,Male,7/9/1992,30,49,Manufacturing,Affluent Customer,N,4,Yes,2769 Banding Avenue,3189,Victoria,Australia,10
1874,Nickolai,McChesney,Male,9/29/1957,65,17,Argiculture,High Net Worth,N,7,Yes,3 Monterey Trail,2582,New South Wales,Australia,9
1875,Amory,Bohler,Male,1/11/1959,63,4,Retail,High Net Worth,N,19,Yes,85549 Sheridan Parkway,4170,Queensland,Australia,8
1876,Borden,Wooles,Male,5/28/1977,45,16,Financial Services,Affluent Customer,N,21,No,4498 Donald Crossing,2525,New South Wales,Australia,10
1877,Radcliffe,Bartolomeoni,Male,9/9/1966,56,13,Financial Services,High Net Worth,N,16,Yes,4 Ridgeway Court,4030,Queensland,Australia,4
1878,Pen,Hedgecock,Male,11/6/1954,68,6,Health,Affluent Customer,N,10,No,4 Bartelt Hill,4510,Queensland,Australia,1
1879,Kermy,Heningam,Male,4/25/1967,55,4,Manufacturing,High Net Worth,N,5,No,91116 Riverside Plaza,2114,New South Wales,Australia,8
1880,Garrett,Dommett,Male,8/11/1972,50,50,n/a,High Net Worth,N,17,No,60911 Almo Point,2066,New South Wales,Australia,12
1881,Gherardo,Lahy,Male,12/10/1957,65,61,n/a,Affluent Customer,N,12,Yes,0 Superior Pass,2050,New South Wales,Australia,8
1882,Justin,Ragless,Male,5/5/1964,58,86,Manufacturing,Affluent Customer,N,10,No,9 Superior Terrace,2199,New South Wales,Australia,9
1883,Jinny,Cawood,Female,8/13/1991,31,6,Health,Mass Customer,N,6,No,57 Marquette Hill,4120,Queensland,Australia,6
1884,Aurore,Buckmaster,Female,11/25/1969,53,19,Manufacturing,Mass Customer,N,17,Yes,36 Sommers Place,2096,New South Wales,Australia,12
1885,Jerome,Sheavills,Male,10/27/1982,40,18,Health,High Net Worth,N,11,Yes,83148 Rowland Alley,2530,New South Wales,Australia,8
1886,Eugenie,Belcham,Female,9/22/1978,44,35,IT,Affluent Customer,N,18,No,34 Arrowood Pass,2567,New South Wales,Australia,9
1887,Kynthia,Purcer,Female,6/22/1965,57,22,IT,Affluent Customer,N,8,Yes,72 Mandrake Court,3183,Victoria,Australia,9
1888,Sibyl,Scholtz,Female,1/26/2002,20,67,Health,Mass Customer,N,1,Yes,9 Emmet Hill,2042,New South Wales,Australia,10
1889,Dare,,Male,7/7/1973,49,98,Retail,Affluent Customer,N,11,No,16984 Pankratz Park,2324,New South Wales,Australia,7
1890,Carce,Gunthorp,Male,10/8/1972,50,89,Financial Services,Mass Customer,N,7,No,9460 Laurel Crossing,4032,Queensland,Australia,7
1891,Neville,Bloyes,Male,3/2/1990,32,6,Retail,Mass Customer,N,19,Yes,5786 Kinsman Point,2127,New South Wales,Australia,8
1892,Allyson,Pinsent,Female,9/7/1995,27,48,Retail,High Net Worth,N,2,Yes,4 Fairfield Way,2487,New South Wales,Australia,10
1893,Gunar,Sleit,Male,4/22/1968,54,25,n/a,Mass Customer,N,5,No,319 Michigan Way,4350,Queensland,Australia,4
1894,Patten,Laytham,Male,4/1/1976,46,86,Manufacturing,High Net Worth,N,17,Yes,49 Fulton Park,3156,Victoria,Australia,8
1895,Leese,Lohan,Female,9/2/1975,47,53,Manufacturing,Mass Customer,N,15,No,0 Corben Court,3121,Victoria,Australia,11
1896,Garald,Brasner,Male,4/30/1995,27,13,n/a,High Net Worth,N,1,No,8 Drewry Street,4655,Queensland,Australia,5
1897,Cosette,Callar,Female,8/20/1997,25,58,n/a,Mass Customer,N,1,Yes,48 Dawn Center,4132,Queensland,Australia,3
1898,Katalin,Mantz,Female,11/24/1979,43,67,Manufacturing,Affluent Customer,N,12,Yes,6244 Forest Point,4103,Queensland,Australia,9
1899,Lambert,Vardey,Male,9/2/1997,25,29,Retail,Affluent Customer,N,4,Yes,0306 Donald Court,3844,Victoria,Australia,1
1900,Noland,Larder,Male,8/15/1980,42,67,Financial Services,Affluent Customer,N,19,Yes,3762 Victoria Alley,4078,Queensland,Australia,6
1901,Vail,Southernwood,Male,8/22/1977,45,40,Argiculture,Affluent Customer,N,8,No,3 Manley Crossing,4074,Queensland,Australia,6
1902,Camille,Vallintine,Female,12/1/1964,58,48,Financial Services,Mass Customer,N,4,Yes,36866 Summit Point,3750,Victoria,Australia,9
1903,Tucky,Pizzie,Male,11/20/1973,49,8,n/a,High Net Worth,N,4,Yes,9 Pearson Plaza,3177,Victoria,Australia,7
1904,Nert,Muglestone,Female,1/25/1978,44,60,IT,High Net Worth,N,14,Yes,7450 Prairie Rose Drive,2868,New South Wales,Australia,1
1905,Corabelle,,Female,9/17/1953,69,21,Manufacturing,Affluent Customer,N,15,No,83975 Rowland Place,2166,New South Wales,Australia,6
1906,Waylan,Katte,Male,4/24/1988,34,69,Retail,Mass Customer,N,22,No,01 Weeping Birch Plaza,2640,New South Wales,Australia,4
1907,Lind,Dredge,Male,11/4/1974,48,69,Health,High Net Worth,N,18,No,738 Dixon Drive,2575,New South Wales,Australia,8
1908,Jaquelyn,Workman,Female,12/10/1963,59,2,Financial Services,High Net Worth,N,6,Yes,5766 Pearson Court,2227,New South Wales,Australia,8
1909,Drucill,Laurand,Female,12/11/1984,38,32,Argiculture,Affluent Customer,N,13,Yes,9 Shelley Center,2170,New South Wales,Australia,7
1910,Yovonnda,Warrior,Female,7/13/1959,63,20,Property,High Net Worth,N,14,Yes,07273 Sundown Trail,2358,New South Wales,Australia,2
1911,Hallsy,De Leek,Male,6/8/1980,42,22,Manufacturing,Mass Customer,N,3,No,2 Maryland Drive,4227,Queensland,Australia,7
1912,Hall,Grouer,Male,11/4/1992,30,36,Manufacturing,High Net Worth,N,7,No,3 Roth Place,2449,New South Wales,Australia,2
1913,Tamiko,Fergie,Female,11/2/1973,49,36,Health,Mass Customer,N,17,Yes,81856 Express Lane,2299,New South Wales,Australia,6
1914,Clyve,Sandwick,Male,6/21/1968,54,72,Financial Services,Mass Customer,N,5,No,5 Porter Road,4014,Queensland,Australia,6
1915,Dusty,Tesimon,Female,10/12/1953,69,40,Health,Mass Customer,N,12,Yes,59 Waywood Road,3163,Victoria,Australia,8
1916,Redd,O'Crowley,Male,3/5/1995,27,71,Retail,High Net Worth,N,7,Yes,6838 Anniversary Junction,2484,New South Wales,Australia,4
1917,Raquela,Schimpke,Female,7/28/1973,49,7,Argiculture,Affluent Customer,N,8,Yes,90128 Caliangt Place,2484,New South Wales,Australia,4
1919,Bartie,Hartburn,Male,12/23/1960,62,40,Argiculture,Mass Customer,N,19,Yes,9 Utah Road,4179,Queensland,Australia,8
1920,Rutter,Marlen,Male,1/6/1988,34,29,Financial Services,Mass Customer,N,13,No,00213 Atwood Pass,2340,New South Wales,Australia,1
1921,Cybill,Wakes,Female,12/3/1982,40,70,n/a,Mass Customer,N,17,No,7230 Montana Place,2777,New South Wales,Australia,9
1922,Ailene,Tomkies,Female,11/11/1969,53,7,n/a,High Net Worth,N,5,Yes,51763 Carey Place,3056,Victoria,Australia,7
1923,Immanuel,Farlamb,Male,8/23/1970,52,52,Health,Mass Customer,N,9,No,4 Susan Center,3170,Victoria,Australia,9
1924,Eolande,Kauscher,Female,12/1/1965,57,94,n/a,Mass Customer,N,14,Yes,745 Troy Avenue,2769,New South Wales,Australia,9
1925,Amaleta,Dickens,Female,1/28/1982,40,34,n/a,Mass Customer,N,7,Yes,6 Upham Place,4556,Queensland,Australia,7
1926,Stefano,Menhenitt,Male,11/15/1957,65,72,Financial Services,High Net Worth,N,10,Yes,34694 Sugar Place,4740,Queensland,Australia,5
1927,Masha,Bibbie,Female,7/15/1975,47,11,Manufacturing,Affluent Customer,N,8,Yes,26876 Lyons Court,3166,Victoria,Australia,10
1928,Sully,Dorling,Male,9/24/1977,45,2,Manufacturing,High Net Worth,N,13,Yes,8308 Linden Place,2570,New South Wales,Australia,9
1929,Elka,Crossgrove,Female,10/12/1986,36,79,Health,Affluent Customer,N,20,No,32708 Bluestem Alley,3976,Victoria,Australia,7
1930,Ambrose,Bleasby,Male,6/14/1996,26,27,Manufacturing,High Net Worth,N,3,No,3542 Arkansas Place,3380,Victoria,Australia,1
1931,Boris,Syres,Male,11/6/1973,49,85,Health,Affluent Customer,N,6,No,642 Anderson Circle,4132,Queensland,Australia,5
1932,Sybila,Enefer,Female,1/3/1977,45,98,Entertainment,Affluent Customer,N,3,Yes,8318 Continental Alley,3175,Victoria,Australia,7
1933,Ephraim,Fulep,Male,9/10/1980,42,72,Manufacturing,Affluent Customer,N,18,No,7202 Prairieview Court,2221,New South Wales,Australia,11
1934,Bryant,Tordiffe,Male,1/17/1963,59,70,n/a,Affluent Customer,N,14,Yes,64610 Sachtjen Center,2575,New South Wales,Australia,10
1935,Galvan,,Male,11/13/1974,48,72,n/a,Mass Customer,N,9,No,53 Muir Terrace,2170,New South Wales,Australia,8
1936,Gisella,Scad,Female,7/8/1964,58,36,Manufacturing,Mass Customer,N,12,Yes,710 Schiller Plaza,3338,Victoria,Australia,1
1937,Renaud,Gahagan,Male,1/8/1974,48,69,Health,Mass Customer,N,19,No,698 Old Gate Lane,2619,New South Wales,Australia,3
1939,Pierce,Cheke,Male,5/3/1992,30,81,n/a,Mass Customer,N,8,Yes,1979 Arapahoe Trail,4701,Queensland,Australia,3
1940,Gabriellia,Coulter,Female,3/2/1977,45,52,Manufacturing,High Net Worth,N,8,Yes,1 Vernon Terrace,4226,Queensland,Australia,6
1941,Dmitri,Eleshenar,Male,5/23/1992,30,83,Entertainment,Mass Customer,N,2,No,79862 Darwin Crossing,4215,Queensland,Australia,8
1942,Abe,Townby,Male,1/8/1987,35,0,Financial Services,High Net Worth,N,19,No,184 Hoepker Way,2197,New South Wales,Australia,9
1943,Armstrong,Style,Male,10/3/1985,37,35,Financial Services,Affluent Customer,N,13,Yes,40 New Castle Avenue,2043,New South Wales,Australia,11
1944,Gregory,Balchin,Male,7/30/1980,42,73,Argiculture,High Net Worth,N,8,Yes,9525 Johnson Place,3190,Victoria,Australia,8
1945,Griffin,Gisbourn,Male,7/10/1978,44,88,n/a,High Net Worth,N,9,Yes,8 Pearson Trail,2166,New South Wales,Australia,9
1946,Brannon,Gladman,Male,1/4/1959,63,37,n/a,Mass Customer,N,8,No,53 Dakota Court,2027,New South Wales,Australia,9
1947,Gretta,Patrone,Female,12/11/1963,59,66,Telecommunications,Affluent Customer,N,18,Yes,4262 Melvin Avenue,2759,New South Wales,Australia,8
1948,Elizabeth,Applewhaite,Female,6/8/1964,58,30,Entertainment,Mass Customer,N,11,No,4415 Dwight Center,2528,New South Wales,Australia,7
1949,Onida,Cockshot,Female,5/10/1954,68,9,Manufacturing,Mass Customer,N,7,No,1197 Carey Junction,2280,New South Wales,Australia,7
1950,Berne,Fulkes,Male,10/7/1963,59,27,Manufacturing,Affluent Customer,N,19,Yes,227 Havey Trail,2795,New South Wales,Australia,6
1951,Rockie,MacCosty,Male,6/7/2000,22,93,Manufacturing,Mass Customer,N,2,Yes,2 Manufacturers Parkway,3199,Victoria,Australia,6
1952,Patrica,Donativo,Female,1/29/1974,48,35,Health,Mass Customer,N,9,Yes,9175 Stephen Drive,4035,Queensland,Australia,8
1953,Luisa,McGlue,Female,6/5/1978,44,23,Financial Services,High Net Worth,N,12,No,299 Pine View Parkway,3121,Victoria,Australia,12
1954,Greg,Iacovo,Male,11/29/1967,55,88,Manufacturing,Affluent Customer,N,5,No,71 Orin Crossing,2155,New South Wales,Australia,9
1955,Thornton,Vereker,Male,11/22/1980,42,18,n/a,Mass Customer,N,11,No,134 Knutson Street,2281,New South Wales,Australia,9
1956,Omero,Murra,Male,7/8/1994,28,36,Health,Affluent Customer,N,3,Yes,37 Mockingbird Street,4017,Queensland,Australia,3
1957,Gary,Eager,Male,9/19/1977,45,1,Property,Affluent Customer,N,4,No,00969 Gale Way,3108,Victoria,Australia,10
1958,Janina,Keme,Female,9/1/1985,37,62,n/a,Mass Customer,N,22,No,05665 Dottie Circle,2085,New South Wales,Australia,11
1959,Arlen,Klossek,Male,9/18/1978,44,3,Health,Mass Customer,N,16,Yes,83 Wayridge Circle,4152,Queensland,Australia,9
1960,Falkner,Jochens,Male,7/3/1978,44,86,n/a,Mass Customer,N,10,Yes,8 Carioca Terrace,4007,Queensland,Australia,8
1961,Licha,Lyes,Female,11/22/1960,62,10,n/a,Mass Customer,N,15,Yes,5 Kenwood Road,2075,New South Wales,Australia,11
1962,Paddie,Grunder,Male,11/1/1977,45,13,Retail,Mass Customer,N,22,Yes,29 Hansons Crossing,2318,New South Wales,Australia,4
1963,Syman,Trimnell,Male,3/18/1998,24,81,Argiculture,Mass Customer,N,4,Yes,493 Buell Point,4500,Queensland,Australia,8
1964,Cara,Campbell-Dunlop,Female,6/19/1964,58,60,Financial Services,Affluent Customer,N,9,Yes,7 Del Mar Crossing,4680,Queensland,Australia,7
1965,Bendicty,Powrie,Male,12/14/1973,49,81,Retail,Mass Customer,N,3,Yes,7 Elgar Plaza,2250,New South Wales,Australia,9
1966,Moshe,Nicholl,Male,10/31/1993,29,75,Financial Services,High Net Worth,N,3,No,425 Marquette Way,2116,New South Wales,Australia,10
1967,Nomi,,Female,11/19/1985,37,88,Manufacturing,Affluent Customer,N,17,Yes,67104 Bunting Crossing,2043,New South Wales,Australia,9
1968,Frederica,Hughman,Female,6/12/1994,28,31,Entertainment,Mass Customer,N,1,No,243 Raven Drive,4815,Queensland,Australia,3
1969,Dimitry,Kunkler,Male,7/6/1961,61,54,IT,Mass Customer,N,19,Yes,248 School Park,3156,Victoria,Australia,8
1970,Carl,Eyre,Male,8/23/1982,40,51,Manufacturing,Mass Customer,N,7,No,5 Onsgard Plaza,3134,Victoria,Australia,10
1971,Mariel,Dyke,Female,2/10/1998,24,49,Manufacturing,Mass Customer,N,4,Yes,38 Havey Place,3049,Victoria,Australia,5
1972,Obed,Pauler,Male,7/14/1989,33,12,IT,Mass Customer,N,2,Yes,38 Armistice Alley,2018,New South Wales,Australia,8
1973,Fanni,Liffe,Female,1/11/1980,42,52,Financial Services,High Net Worth,N,5,No,34953 Oak Circle,2153,New South Wales,Australia,10
1974,Aharon,Moller,Male,6/15/1958,64,67,n/a,Mass Customer,N,15,Yes,18 Express Street,2165,New South Wales,Australia,9
1975,Tommie,Midden,Female,10/19/1965,57,39,Health,Affluent Customer,N,4,No,04046 Summit Avenue,4217,Queensland,Australia,9
1976,Letitia,Coan,Female,8/16/1975,47,84,Manufacturing,Mass Customer,N,11,No,986 Hollow Ridge Crossing,3821,Victoria,Australia,7
1977,Myrtia,Paschke,Female,10/4/1977,45,28,Manufacturing,Mass Customer,N,5,Yes,4622 Dixon Junction,2048,New South Wales,Australia,8
1978,Marge,Skerm,Female,1/6/1955,67,53,Health,Mass Customer,N,16,No,3563 Darwin Avenue,3095,Victoria,Australia,9
1979,Ephrem,Cariss,Male,5/15/1960,62,98,Manufacturing,Mass Customer,N,11,Yes,38759 Butterfield Avenue,4305,Queensland,Australia,2
1980,Kenneth,Viall,Male,6/20/1992,30,97,Health,High Net Worth,N,7,Yes,67125 Melody Place,2747,New South Wales,Australia,8
1981,Calv,Zelland,Male,1/30/1986,36,62,n/a,Affluent Customer,N,12,No,31 Northwestern Court,2206,New South Wales,Australia,10
1982,Julee,Hallewell,Female,3/30/1968,54,80,Financial Services,High Net Worth,N,16,Yes,8 Farwell Parkway,2428,New South Wales,Australia,2
1983,Kimberlee,Soonhouse,Female,3/10/1963,59,6,Entertainment,Affluent Customer,N,18,Yes,19 Barby Parkway,4127,Queensland,Australia,4
1984,Hewett,Alessandretti,Male,6/1/1999,23,70,Health,Mass Customer,N,1,Yes,681 School Avenue,2077,New South Wales,Australia,10
1985,Chrysler,Longstaffe,Female,12/2/1978,44,1,n/a,Mass Customer,N,16,Yes,27 Dawn Lane,2233,New South Wales,Australia,10
1986,Melania,Ruske,Female,12/30/1981,41,53,Retail,Mass Customer,N,16,No,366 International Way,2170,New South Wales,Australia,8
1987,Jacobo,Rosenblum,Male,6/8/1956,66,56,Health,Affluent Customer,N,8,No,427 Rockefeller Drive,2093,New South Wales,Australia,12
1988,Kelwin,Goldsmith,Male,4/15/1957,65,27,Property,Mass Customer,N,8,No,5176 Division Hill,3216,Victoria,Australia,5
1989,Emalee,Guitel,Female,7/21/1973,49,46,Property,High Net Worth,N,17,Yes,1 Raven Place,2160,New South Wales,Australia,6
1991,Tobe,Godrich,Male,9/27/1993,29,35,Health,Mass Customer,N,8,Yes,42554 Burrows Court,2117,New South Wales,Australia,10
1992,Shanta,Attrill,Female,10/21/1995,27,28,Manufacturing,Mass Customer,N,3,Yes,726 Warrior Center,2077,New South Wales,Australia,10
1993,Agustin,Isworth,Male,7/27/1980,42,82,n/a,High Net Worth,N,3,Yes,500 Victoria Plaza,2147,New South Wales,Australia,9
1994,Gray,McLorinan,Female,4/25/1986,36,71,Manufacturing,High Net Worth,N,11,No,35 Debra Way,3201,Victoria,Australia,6
1995,Mabel,Sallter,Female,3/26/1969,53,6,n/a,Mass Customer,N,11,Yes,62965 Morningstar Junction,4109,Queensland,Australia,9
1996,Filmer,Furby,Male,12/29/1985,37,4,Manufacturing,Mass Customer,N,4,No,6698 Melody Crossing,4556,Queensland,Australia,8
1997,Tedmund,Simonsson,Male,9/27/1996,26,57,n/a,Mass Customer,N,5,No,05919 Morning Parkway,2034,New South Wales,Australia,11
1998,Hamil,Britch,Male,3/26/1975,47,13,Manufacturing,High Net Worth,N,21,No,6 Rockefeller Pass,3075,Victoria,Australia,7
1999,Raquel,Bamlett,Female,8/16/1962,60,6,Manufacturing,Mass Customer,N,7,Yes,7875 Fieldstone Pass,4216,Queensland,Australia,10
2001,Mada,Martinho,Female,10/6/1977,45,21,Manufacturing,Mass Customer,N,3,Yes,3 Bonner Point,2800,New South Wales,Australia,4
2002,Matilde,Hamsher,Female,6/20/1971,51,55,Financial Services,Mass Customer,N,12,No,113 Lien Place,2560,New South Wales,Australia,6
2003,Lilli,Hargey,Female,6/21/1962,60,80,Manufacturing,High Net Worth,N,8,Yes,064 Fallview Terrace,4500,Queensland,Australia,7
2004,Brandy,Showering,Male,6/12/1963,59,16,Manufacturing,Affluent Customer,N,10,Yes,32 Sutteridge Trail,2470,New South Wales,Australia,1
2005,Marina,McElwee,Female,8/20/1978,44,41,Manufacturing,High Net Worth,N,17,No,3984 Clove Street,3192,Victoria,Australia,10
2006,Hyacinthia,Tuley,Female,10/4/1999,23,33,Property,High Net Worth,N,2,Yes,4 Rowland Plaza,2324,New South Wales,Australia,4
2007,Gail,Scarrisbrick,Male,4/13/1970,52,8,Manufacturing,Mass Customer,N,15,Yes,5157 Maple Wood Circle,2537,New South Wales,Australia,8
2008,Jamill,Cudd,Male,7/27/1993,29,77,Financial Services,Mass Customer,N,3,Yes,559 Blackbird Street,4580,Queensland,Australia,2
2009,Neilla,Castrillo,Female,3/16/1960,62,19,Health,Affluent Customer,N,19,Yes,6466 Troy Street,2763,New South Wales,Australia,8
2010,Duff,Guyer,Male,1/31/1974,48,88,Manufacturing,High Net Worth,N,7,Yes,7135 Ruskin Avenue,2563,New South Wales,Australia,11
2011,Guthrie,MacAne,Male,1/22/1978,44,68,Manufacturing,High Net Worth,N,12,Yes,5 Loftsgordon Avenue,2068,New South Wales,Australia,12
2012,Maisey,Lavell,Female,9/7/1972,50,55,Health,High Net Worth,N,4,No,33 Del Mar Junction,2264,New South Wales,Australia,8
2013,Marge,Girault,Female,8/10/1995,27,99,Health,Affluent Customer,N,19,Yes,06069 Hayes Road,2099,New South Wales,Australia,8
2014,Sandye,Avraam,Female,5/25/1990,32,49,Manufacturing,Mass Customer,N,8,Yes,828 Waubesa Pass,2234,New South Wales,Australia,10
2015,Charyl,Sibson,Female,2/19/1974,48,6,Health,Affluent Customer,N,7,No,1 Bobwhite Circle,2230,New South Wales,Australia,9
2016,Laraine,Merioth,Female,11/19/1998,24,89,Retail,Affluent Customer,N,1,Yes,3 Memorial Junction,2126,New South Wales,Australia,11
2017,Ezri,Sadry,Male,2/11/1995,27,67,Financial Services,Affluent Customer,N,6,Yes,644 Mcbride Street,2086,New South Wales,Australia,11
2018,Richie,Matts,Male,1/30/1963,59,80,Financial Services,Affluent Customer,N,12,No,23700 Dennis Way,2075,New South Wales,Australia,11
2019,Neda,Perkis,Female,9/13/1953,69,48,Entertainment,High Net Worth,N,17,No,5795 Comanche Circle,4825,Queensland,Australia,2
2020,Portia,Proudlock,Female,5/6/1971,51,50,Property,Affluent Customer,N,14,Yes,31 Scofield Trail,3020,Victoria,Australia,8
2022,Mortimer,Iremonger,Male,7/3/1982,40,79,IT,Affluent Customer,N,7,No,5468 Moose Lane,2445,New South Wales,Australia,7
2023,Marco,Denziloe,Male,1/11/1971,51,15,n/a,High Net Worth,N,10,No,174 Calypso Crossing,2770,New South Wales,Australia,7
2024,Elinor,Biggerstaff,Female,7/14/2000,22,69,IT,Mass Customer,N,2,Yes,53358 David Circle,4306,Queensland,Australia,3
2025,Agosto,Thon,Male,4/15/1982,40,59,n/a,Mass Customer,N,3,Yes,0 3rd Road,4060,Queensland,Australia,9
2026,Anabelle,Rogerson,Female,9/18/1987,35,62,Property,Mass Customer,N,7,Yes,9 Melvin Drive,2144,New South Wales,Australia,7
2027,Whitney,Dahle,Male,9/2/1964,58,89,n/a,High Net Worth,N,10,No,9670 4th Point,2065,New South Wales,Australia,10
2028,Cathy,Parmley,Female,12/10/1976,46,25,Retail,Affluent Customer,N,18,Yes,2228 Steensland Terrace,2148,New South Wales,Australia,8
2029,Charlie,Hastilow,Male,3/10/1992,30,10,Manufacturing,Mass Customer,N,7,No,2 Thierer Place,4053,Queensland,Australia,8
2030,Xymenes,Sprull,Male,1/9/1961,61,3,Property,High Net Worth,N,15,No,23 Huxley Road,3064,Victoria,Australia,7
2031,Philbert,Albone,Male,1/21/1987,35,99,n/a,Mass Customer,N,12,No,34 3rd Place,3030,Victoria,Australia,8
2032,Theodore,Chicchelli,Male,9/9/1983,39,98,Property,Mass Customer,N,9,Yes,63 Golf Crossing,2217,New South Wales,Australia,8
2033,Mar,Philippon,Male,8/31/1971,51,36,Health,High Net Worth,N,10,No,1 Sloan Avenue,2176,New South Wales,Australia,10
2034,June,Haslam,Female,1/10/1974,48,87,Manufacturing,Mass Customer,N,8,No,056 Pierstorff Alley,2040,New South Wales,Australia,11
2035,Kylie,Terese,Male,6/1/1979,43,40,Health,Mass Customer,N,19,No,177 Anniversary Parkway,2428,New South Wales,Australia,7
2036,Alix,Gilliland,Female,4/29/1977,45,11,n/a,Mass Customer,N,17,No,18 Karstens Drive,2233,New South Wales,Australia,10
2037,Irwin,Ryall,Male,1/4/1989,33,19,IT,Mass Customer,N,6,No,6950 Morrow Street,2326,New South Wales,Australia,3
2038,Fae,Done,Female,11/26/1959,63,9,Financial Services,Mass Customer,N,5,Yes,8492 Autumn Leaf Center,3214,Victoria,Australia,2
2039,Laureen,Blower,Female,3/26/1978,44,38,IT,High Net Worth,N,7,Yes,91749 Portage Park,2528,New South Wales,Australia,8
2040,Gal,Scardafield,Male,9/5/1969,53,25,Retail,Affluent Customer,N,12,Yes,45 Waubesa Lane,4213,Queensland,Australia,9
2041,Mort,Heath,Male,10/27/1957,65,52,Financial Services,Mass Customer,N,17,No,51739 Sundown Hill,2009,New South Wales,Australia,9
2042,Bendix,Cooke,Male,8/14/1968,54,65,Health,Mass Customer,N,17,No,95 Butterfield Circle,3352,Victoria,Australia,4
2043,Veronike,Clampett,Female,9/5/1977,45,67,n/a,Mass Customer,N,7,No,9 Porter Pass,4077,Queensland,Australia,6
2044,Leyla,Eddington,Female,8/2/1998,24,84,Health,Mass Customer,N,1,Yes,236 Fremont Alley,2156,New South Wales,Australia,12
2045,Hermina,Franzel,Female,7/3/1984,38,15,Financial Services,High Net Worth,N,15,No,46031 Hudson Place,2075,New South Wales,Australia,11
2046,Charis,Maas,Female,7/27/1959,63,3,n/a,Mass Customer,N,13,Yes,8 Crowley Terrace,2760,New South Wales,Australia,8
2047,Kirsten,Slegg,Female,4/13/1975,47,45,Financial Services,Affluent Customer,N,21,Yes,50532 Hoard Center,4209,Queensland,Australia,7
2048,Sorcha,Genthner,Female,4/13/1960,62,22,Financial Services,High Net Worth,N,13,No,56 Sommers Point,2204,New South Wales,Australia,8
2049,Jud,Purchon,Male,2/12/1962,60,21,Manufacturing,High Net Worth,N,5,No,0 Red Cloud Place,2217,New South Wales,Australia,8
2050,Opal,Costa,Female,6/26/1954,68,22,n/a,Mass Customer,N,5,Yes,24951 Michigan Pass,2176,New South Wales,Australia,10
